freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S41;im:Trc2_S41;re:Trc3_S13;im:Trc3_S13;re:Trc4_S14;im:Trc4_S14;re:Trc5_S21;im:Trc5_S21;re:Trc6_S22;im:Trc6_S22;re:Trc7_S23;im:Trc7_S23;re:Trc8_S24;im:Trc8_S24;re:Trc9_S31;im:Trc9_S31;re:Trc10_S32;im:Trc10_S32;re:Trc11_S33;im:Trc11_S33;re:Trc12_S34;im:Trc12_S34;re:Trc13_S41;im:Trc13_S41;re:Trc14_S42;im:Trc14_S42;re:Trc15_S43;im:Trc15_S43;re:Trc16_S22;im:Trc16_S22;re:Trc17_S22;im:Trc17_S22;
4.812438877755511E+008;6.645023081376348E-001;-6.171978095572456E-001;5.094496766532059E-004;1.294370612045703E-003;2.691322787148812E-006;5.765985701127695E-006;5.207481266586718E-004;1.304081180309250E-003;4.008572633047836E-006;-8.744801305140193E-006;4.425455259933495E-002;4.100822602721288E-001;2.725080655320778E-006;3.442023468096054E-006;-3.457388726713429E-006;-1.530728016573727E-008;2.656638355773001E-006;-6.632311305922640E-006;-9.904837550943068E-008;-4.123963424964997E-006;9.971097463789912E-001;-1.152816765442369E-001;3.211596152700013E-006;-2.613881602281523E-006;5.094496766532059E-004;1.294370612045703E-003;-6.722962132708691E-006;-1.049477463777232E-005;4.284333090361286E-007;-2.439897671607840E-006;4.425455259933495E-002;4.100822602721288E-001;4.425455259933495E-002;4.100822602721288E-001;
4.972753507014028E+008;5.817056765289516E-001;-6.821968165847493E-001;1.652726923781804E-003;5.699048471676375E-004;8.373800240148410E-007;-3.316508550024020E-006;1.623123420006664E-003;5.856857932013497E-004;8.596586668417905E-007;-1.367384497145395E-006;1.131792954253622E-001;4.008274008313111E-001;2.514069365508551E-006;4.816358348046282E-007;4.090566186713837E-006;-7.428958808678719E-006;-2.947509690622795E-006;3.100416662335236E-006;1.144000103951792E-006;3.148269203947736E-007;9.963467484297500E-001;-1.181336647907942E-001;-7.349110273420865E-007;-4.132474498136617E-006;1.652726923781804E-003;5.699048471676375E-004;8.518777980426921E-007;2.514039865359543E-007;1.962477747884825E-006;2.803924194273814E-006;1.131792954253622E-001;4.008274008313111E-001;1.131792954253622E-001;4.008274008313111E-001;
5.133068136272545E+008;4.884337771955195E-001;-7.451066468160434E-001;1.276187730175660E-003;-1.082489360708691E-003;-7.032711964697755E-006;-3.185561362449908E-006;1.255456871652440E-003;-1.104391289447906E-003;-1.881684666613417E-006;-5.034533030903196E-006;1.801804549919181E-001;3.804566371153251E-001;-6.675573981306920E-006;1.069411859056654E-006;-3.710925808218518E-006;6.376396765396582E-006;-8.337747345744827E-006;1.670700002648603E-006;-3.336480212216745E-006;1.146496956620564E-006;9.958195814511082E-001;-1.209974938567621E-001;-3.127973489498551E-007;2.199279283905048E-006;1.276187730175660E-003;-1.082489360708691E-003;-2.952728314409228E-007;5.745970280705793E-006;3.609623500253995E-006;-2.063519629923251E-006;1.801804549919181E-001;3.804566371153251E-001;1.801804549919181E-001;3.804566371153251E-001;
5.293382765531062E+008;3.874030423086633E-001;-7.844458437659486E-001;1.179547843078198E-004;-1.536182124877287E-003;-6.428536009986774E-006;3.374930155605125E-007;6.580652225607385E-005;-1.472256768295229E-003;-3.101734100653763E-006;2.520563140170229E-006;2.437619115855200E-001;3.501299205560713E-001;-5.230718015301750E-006;-5.109079741778708E-006;5.676697582232386E-007;-5.395728852224228E-006;3.742165398310709E-006;3.547687081654343E-006;8.586963462793740E-006;-7.912714088395233E-006;9.951029462720611E-001;-1.249414307978356E-001;4.592266441962566E-006;-8.517344291555951E-006;1.179547843078198E-004;-1.536182124877287E-003;7.774937703916487E-006;-5.460117969697878E-006;6.163177669020496E-006;2.135822532042094E-006;2.437619115855200E-001;3.501299205560713E-001;2.437619115855200E-001;3.501299205560713E-001;
5.453697394789579E+008;2.663438639683896E-001;-8.331183126532852E-001;-3.358231569909403E-004;-1.663789339486288E-003;4.463444558454011E-007;-2.499135060914833E-006;-3.769486721122164E-004;-1.590179805069283E-003;5.974802435008402E-006;-7.735130961982775E-007;3.017655302797097E-001;3.098457216027455E-001;3.514317433009906E-007;3.012049964987084E-006;-9.772396660622924E-008;1.510146312710574E-007;-4.435546468994722E-006;5.306380388812606E-006;1.099900514889379E-006;1.061828290763029E-005;9.938823476252243E-001;-1.294555981992498E-001;-1.695233189016593E-005;6.853040496890612E-006;-3.358231569909403E-004;-1.663789339486288E-003;1.148881294766719E-006;-6.215951908483414E-006;-2.476462650294894E-009;1.723565290810247E-006;3.017655302797097E-001;3.098457216027455E-001;3.017655302797097E-001;3.098457216027455E-001;
5.614012024048096E+008;1.681638482156377E-001;-8.414512070462515E-001;-1.823850261354306E-003;-1.201425557499784E-003;-4.348543251351522E-006;4.900644269649350E-006;-1.788171403845974E-003;-1.162934758473596E-003;-5.211014761374681E-006;1.022770111359136E-006;3.529630423068136E-001;2.606000609643320E-001;-7.976979433222782E-008;8.023153291523952E-006;-2.053020448564119E-006;-4.126548667148341E-006;-9.521355781933007E-006;3.622018376932136E-006;-4.944053723008760E-006;6.686813668805434E-006;9.932460936253993E-001;-1.324927324864997E-001;7.586210990717837E-006;-1.537501853904311E-006;-1.823850261354306E-003;-1.201425557499784E-003;-8.453615945581411E-006;-4.744152978721453E-006;-2.778567298284556E-006;8.749472584079985E-006;3.529630423068136E-001;2.606000609643320E-001;3.529630423068136E-001;2.606000609643320E-001;
5.774326653306613E+008;2.615543696293856E-002;-8.542673007636072E-001;-1.792363256115999E-003;6.064181630575841E-004;-2.318850760523167E-006;2.173455740352366E-006;-1.820229321976263E-003;6.532424247669382E-004;1.242268029261569E-006;6.198142180564121E-006;3.955115142798696E-001;2.028904181051386E-001;7.354560448049873E-007;-4.778934857615775E-007;-4.905643920737886E-006;-3.202808603579847E-007;-7.741064091855181E-006;-8.823604189193890E-006;1.140252846023084E-005;-2.506889531176532E-006;9.923421426348508E-001;-1.350420319630710E-001;-1.350579404580357E-005;-6.172261356098689E-006;-1.792363256115999E-003;6.064181630575841E-004;-1.000861009310651E-005;3.058237630093865E-006;4.586508056493597E-006;-1.119383604988390E-006;3.955115142798696E-001;2.028904181051386E-001;3.955115142798696E-001;2.028904181051386E-001;
5.934641282565130E+008;-6.522891064019987E-002;-8.413364368390544E-001;-4.564339414663914E-004;1.515312218037410E-003;4.328314062645581E-006;-6.983119819498144E-006;-4.901293312998877E-004;1.528985719772566E-003;2.699868779918054E-006;-7.583445032583824E-006;4.282891384475395E-001;1.390134242863655E-001;4.552323206508624E-007;2.772599090544868E-006;-7.148559138291125E-007;6.296548180381769E-006;5.164221920776326E-006;-1.424909757997947E-006;-5.617506115479702E-006;-6.761926444052498E-006;9.918413365246258E-001;-1.380472333305887E-001;2.340490175790386E-006;-6.938409992478838E-006;-4.564339414663914E-004;1.515312218037410E-003;-7.609290719718189E-006;2.707506530772874E-006;-1.692608190497891E-006;-3.980880571120833E-006;4.282891384475395E-001;1.390134242863655E-001;4.282891384475395E-001;1.390134242863655E-001;
6.094955911823647E+008;-1.866456342384940E-001;-8.130322414968390E-001;8.218809075039945E-004;1.123949201921971E-003;6.769223559045200E-006;-5.897431585980967E-006;8.361339391516265E-004;1.184703375556936E-003;1.915326004387126E-006;-3.388465411714598E-007;4.505946795000517E-001;6.955376587891819E-002;3.009635829697300E-006;5.253668561729614E-007;3.182560009567914E-006;8.022422075126904E-006;7.165253812228302E-006;-5.226791049435093E-006;-9.126165624208127E-007;-2.268526217029616E-006;9.913744708891938E-001;-1.406219770954769E-001;1.086736554503418E-005;-8.338995626204255E-006;8.218809075039945E-004;1.123949201921971E-003;-6.288818133803632E-006;-2.006522673161557E-006;-3.294351668449074E-006;1.186585147085406E-006;4.505946795000517E-001;6.955376587891819E-002;4.505946795000517E-001;6.955376587891819E-002;
6.255270541082164E+008;-2.792222475260269E-001;-7.697269376865288E-001;1.280772564282745E-003;1.216953429362959E-004;7.957849010232615E-006;-8.753541854028247E-007;1.240316671449179E-003;1.237867551049518E-004;2.570589642292085E-006;-1.365783424262307E-006;4.621257790852046E-001;-3.625097793815757E-003;1.334777545619644E-006;3.312872329696938E-006;-3.581682364121736E-007;-1.327100974615120E-006;-3.071729430935679E-006;-3.247500954846937E-006;-2.637988591247923E-006;-6.007847935862046E-007;9.908764565652182E-001;-1.442825421267478E-001;-4.962861130796819E-006;-6.328622469182914E-006;1.280772564282745E-003;1.216953429362959E-004;1.293033047282914E-005;1.188945141276129E-006;-4.024387503192853E-007;3.155491538499057E-006;4.621257790852046E-001;-3.625097793815757E-003;4.621257790852046E-001;-3.625097793815757E-003;
6.415585170340681E+008;-4.010397514409254E-001;-6.973110646553828E-001;9.323532724054572E-004;-5.658267047469727E-004;-1.314215780574538E-006;2.601708822794320E-006;9.258731487657400E-004;-5.728528713431832E-004;-4.349604889219166E-006;-4.798522114420105E-007;4.617234778021327E-001;-7.899106561346830E-002;-1.895117676520357E-006;2.043247488239571E-007;3.697630886647188E-006;-5.672858325648131E-006;3.273263768219855E-006;8.696391735690337E-006;-4.967484321694325E-006;-5.811863524689816E-006;9.907869936666360E-001;-1.485438718371345E-001;7.517750412056333E-006;-4.117370161090368E-006;9.323532724054572E-004;-5.658267047469727E-004;4.984897006862606E-006;-1.082460167754659E-006;5.032849091870895E-007;-7.905267293026827E-006;4.617234778021327E-001;-7.899106561346830E-002;4.617234778021327E-001;-7.899106561346830E-002;
6.575899799599198E+008;-5.004712334465618E-001;-6.110387593899618E-001;3.316388017389698E-004;-5.281136745208669E-004;9.406869573047942E-007;-1.709741075600441E-006;3.268372827511856E-004;-5.291899499407974E-004;-4.679516470528800E-006;-6.694488505980311E-006;4.487988710671506E-001;-1.538624657178361E-001;3.303867461272682E-006;-2.145561608410722E-006;8.302283872180986E-006;-3.417382696058935E-006;-2.405577265747229E-006;9.964874632131900E-006;1.199192173357393E-005;3.507813962699974E-006;9.906333372256495E-001;-1.509966334952060E-001;-4.600106288613631E-006;-6.565646918927581E-006;3.316388017389698E-004;-5.281136745208669E-004;2.642637744971085E-006;5.316658009507808E-006;-1.430496680881841E-006;2.232905269155320E-006;4.487988710671506E-001;-1.538624657178361E-001;4.487988710671506E-001;-1.538624657178361E-001;
6.736214428857715E+008;-5.946406043459337E-001;-5.080087903992334E-001;3.857691069435189E-004;-8.667595031989773E-005;-2.166421290645108E-006;9.505490920693457E-008;3.904727632414938E-004;-8.774461161010550E-005;3.717722083909491E-006;6.937967670510465E-006;4.243039965524945E-001;-2.257343346657485E-001;-2.410024076826569E-006;-2.669603729114953E-006;6.069275179693063E-006;-4.731705024199962E-006;1.485712130932884E-005;6.687383523526049E-006;-1.640884498605432E-006;3.892511630774293E-007;9.904803446317643E-001;-1.540833212791662E-001;-1.680871684530042E-005;3.249018888077991E-006;3.857691069435189E-004;-8.667595031989773E-005;-6.379267469094523E-006;-5.880278914069479E-007;-5.948822852984269E-006;-8.935907401214150E-006;4.243039965524945E-001;-2.257343346657485E-001;4.243039965524945E-001;-2.257343346657485E-001;
6.896529058116232E+008;-6.531918540929945E-001;-4.013361679253050E-001;6.513902262324612E-004;-6.028300980756433E-004;-1.392493455693897E-006;4.380965890664357E-006;6.466533875997438E-004;-6.158931629480112E-004;1.534459037509150E-007;6.054031023216372E-006;3.884176080901506E-001;-2.930244738999317E-001;6.874703860546742E-006;-7.779893638571914E-007;4.904440944240538E-007;-4.466935489086027E-006;-2.166706697283048E-006;6.170265864188267E-006;1.541401285074799E-006;1.027777938713305E-005;9.907112881651468E-001;-1.567979690328088E-001;-1.903732089804637E-006;-3.371509067526885E-006;6.513902262324612E-004;-6.028300980756433E-004;-3.962951014317609E-006;-7.066159563495791E-006;-2.584180264377136E-006;1.142069902984351E-006;3.884176080901506E-001;-2.930244738999317E-001;3.884176080901506E-001;-2.930244738999317E-001;
7.056843687374749E+008;-6.977515746036220E-001;-2.874072254525156E-001;1.403478269501793E-004;-1.224183754843369E-003;2.406917495716084E-006;-3.223782842058620E-006;1.507739636536473E-004;-1.225953149469143E-003;3.519416592492599E-006;2.016408887128082E-006;3.421163908997366E-001;-3.536464238696154E-001;-2.057297631835165E-006;1.448485059928281E-006;-6.375088074141443E-006;-5.580826984734687E-006;1.232020449215112E-007;7.745114742473032E-006;-6.550824107983722E-006;-4.569037410633839E-006;9.910658179632356E-001;-1.588972469520882E-001;3.188928445935831E-006;-5.482448739812078E-006;1.403478269501793E-004;-1.224183754843369E-003;-1.276900835348222E-005;-3.229010637156885E-006;-6.096587408135679E-006;3.043714805067322E-006;3.421163908997366E-001;-3.536464238696154E-001;3.421163908997366E-001;-3.536464238696154E-001;
7.217158316633266E+008;-7.091962459714265E-001;-1.530971597337240E-001;-1.201669747813067E-003;-9.035085231924741E-004;1.125334658888745E-006;3.320828732686188E-006;-1.201051473379892E-003;-8.901367374436691E-004;2.773650762939125E-006;-5.062853955864713E-007;2.858596214403437E-001;-4.064169258123886E-001;-2.269385063246044E-006;-9.981091981082059E-007;-5.435065786093286E-006;8.292233609663814E-006;6.276927225794175E-006;-9.682635498747209E-006;-5.610749845606518E-006;-5.027647918705720E-006;9.898263658252012E-001;-1.647420593383867E-001;-3.681154275017566E-006;-2.926969733974696E-006;-1.201669747813067E-003;-9.035085231924741E-004;-6.876332876752651E-006;7.366469693595485E-006;1.748904190873610E-006;1.019013768068600E-006;2.858596214403437E-001;-4.064169258123886E-001;2.858596214403437E-001;-4.064169258123886E-001;
7.377472945891783E+008;-7.147051443436421E-001;-6.702925391259839E-003;-1.678311549375453E-003;5.171628305938125E-004;-2.303658863991450E-006;-2.918070972421472E-007;-1.661951915640467E-003;4.910007870136984E-004;1.182587339436564E-006;2.803108734213155E-006;2.208955687165402E-001;-4.497870134534543E-001;-1.929161077949761E-006;1.084185194335672E-006;2.539863975206255E-006;8.573716866353480E-006;-1.882194648169671E-006;-1.157642850653341E-006;1.184780078389364E-005;-3.955251901730215E-006;9.887864262504513E-001;-1.696987286969842E-001;8.524359894002321E-006;-2.710946469147707E-006;-1.678311549375453E-003;5.171628305938125E-004;4.018912658751069E-006;9.357865564793123E-006;-4.842058437606744E-006;-3.225665316156565E-006;2.208955687165402E-001;-4.497870134534543E-001;2.208955687165402E-001;-4.497870134534543E-001;
7.537787575150300E+008;-6.734289164072137E-001;1.297478405231696E-001;-4.192093820201005E-004;1.790083192895928E-003;4.121392498220861E-007;2.011448589539160E-006;-4.473917575316242E-004;1.792723666786481E-003;8.273569810561147E-006;6.100553993381649E-006;1.487135021077954E-001;-4.830672326133695E-001;-2.341010889253231E-006;-7.457091484478400E-007;3.819757762127547E-006;9.973587200726150E-007;8.535911993414487E-007;-4.309939300360759E-006;-1.747788600534674E-006;4.709056653160086E-006;9.866574714361471E-001;-1.746643052724228E-001;2.462658208010380E-006;-3.094971459703494E-008;-4.192093820201005E-004;1.790083192895928E-003;3.626336079013359E-006;1.367240829318402E-005;-5.643232522589779E-006;2.478088026899152E-006;1.487135021077954E-001;-4.830672326133695E-001;1.487135021077954E-001;-4.830672326133695E-001;
7.698102204408817E+008;-6.150551486397353E-001;2.698172370040585E-001;8.428828518982317E-004;1.303553325344248E-003;1.777561158319292E-006;-3.811054240621836E-006;8.603230610329441E-004;1.305666942760680E-003;-1.644777412344790E-006;3.481080966373433E-007;7.276886007626690E-002;-5.037577932305296E-001;4.406786241573853E-007;1.531362755708518E-006;4.217651368870060E-006;2.847987400141326E-006;-3.777397387229769E-007;-6.818706578456385E-006;-8.592789489067362E-006;5.425112063423407E-006;9.950333993867334E-001;-1.808588944166781E-001;6.632256514839473E-006;4.561393025843385E-006;8.428828518982317E-004;1.303553325344248E-003;5.720025945817370E-006;7.639111013760287E-006;2.510900111625692E-006;9.705250432930494E-006;7.276886007626690E-002;-5.037577932305296E-001;7.276886007626690E-002;-5.037577932305296E-001;
7.858416833667334E+008;-5.188219469277932E-001;3.865045610176981E-001;1.385719499630880E-003;5.681432080280499E-004;4.975012390480569E-006;-4.477376731169409E-007;1.376068469850722E-003;5.506051611246158E-004;-7.810747143547194E-006;-1.246017321660394E-006;-7.088269039046469E-003;-5.121954874036626E-001;1.598310773905632E-006;-2.002546623565844E-006;6.171682321577924E-006;7.835185034928413E-007;-5.733004650617257E-007;-5.641640551103002E-007;-2.208171639331211E-006;-8.043145562400472E-006;9.852782318273351E-001;-1.809395858542173E-001;9.391291636257836E-006;1.624065930780944E-006;1.385719499630880E-003;5.681432080280499E-004;1.620819900981923E-005;-1.779998687508546E-006;-3.250331882717616E-006;3.652878654198570E-006;-7.088269039046469E-003;-5.121954874036626E-001;-7.088269039046469E-003;-5.121954874036626E-001;
8.018731462925851E+008;-4.195743528960388E-001;4.797866265515627E-001;1.286939383294709E-003;-8.013179082975883E-004;1.393000740213845E-006;-1.936631898743252E-006;1.283245396586380E-003;-7.785489331783197E-004;-3.002807724103621E-006;2.993159303798502E-006;-8.765267586812664E-002;-5.076670291782770E-001;-5.127525373723134E-007;-2.279992676887417E-007;1.708087941515377E-006;-1.099335288669325E-005;8.119414703935715E-006;4.075839055617633E-006;-3.035219420971289E-006;-4.606006479320056E-006;9.870286762385767E-001;-1.847543921845737E-001;-1.047891034441266E-005;-2.906237081354743E-006;1.286939383294709E-003;-8.013179082975883E-004;2.791188981411003E-006;-2.814231700913118E-006;2.348031674120533E-006;-5.077521578669595E-006;-8.765267586812664E-002;-5.076670291782770E-001;-8.765267586812664E-002;-5.076670291782770E-001;
8.179046092184368E+008;-2.755378858124281E-001;5.402063306911270E-001;3.333142015093417E-004;-1.693065182968355E-003;-5.285642826766894E-006;2.929339368689028E-006;3.043667938171861E-004;-1.670448991090888E-003;-4.681882821548663E-006;5.567486871981311E-006;-1.663815338410012E-001;-4.896535479686481E-001;-3.213998912042986E-006;-4.159560167947849E-006;-1.652315556676525E-006;-9.927278441685547E-007;-3.935023524972987E-006;1.190254626531538E-005;-2.667785639499960E-006;-4.020557126429577E-006;9.866149059325945E-001;-1.879989539645958E-001;6.706565461822304E-006;9.320848526904003E-006;3.333142015093417E-004;-1.693065182968355E-003;-3.457099160897023E-006;-7.672138531662242E-006;-5.887621820084521E-006;-1.818923736654622E-006;-1.663815338410012E-001;-4.896535479686481E-001;-1.663815338410012E-001;-4.896535479686481E-001;
8.339360721442885E+008;-1.345914661517238E-001;5.889099687831606E-001;-6.440818007369901E-004;-7.533899728975169E-004;-3.865155314218588E-007;1.835317166715557E-006;-6.538833476888049E-004;-7.345930731430329E-004;-3.878666719122783E-006;2.327448366012054E-006;-2.410847039172408E-001;-4.588769353894702E-001;-2.870358429132529E-006;1.639676333520140E-006;-1.190371157017677E-005;-1.417918467676763E-006;-2.438873455960101E-006;-8.157013759297724E-008;6.746236695682570E-007;8.788721818860819E-007;9.860516808744253E-001;-1.909055371539941E-001;6.364897862183607E-006;-6.141956798839051E-006;-6.440818007369901E-004;-7.533899728975169E-004;-1.363313655141923E-005;-5.636456246838492E-006;-2.137278993121261E-006;2.638659709344945E-006;-2.410847039172408E-001;-4.588769353894702E-001;-2.410847039172408E-001;-4.588769353894702E-001;
8.499675350701402E+008;1.317497315479390E-002;5.850757744840931E-001;-5.899632042063822E-004;-1.854369907803255E-004;2.104214036447831E-006;-2.486188070054968E-006;-5.667278116931040E-004;-2.132035829837729E-004;-4.225390047395469E-006;-4.466993223604263E-007;-3.100168271122046E-001;-4.159357110805507E-001;6.319018744177755E-007;2.054768658230667E-007;-5.629098107748596E-006;1.303269255096890E-006;2.447293469209395E-006;1.128931629779711E-005;1.864691300788607E-006;-2.783001599034987E-006;9.851468727367252E-001;-1.945691956654436E-001;-5.131009312376174E-006;-3.766097241950612E-006;-5.899632042063822E-004;-1.854369907803255E-004;-7.419987859063663E-006;-3.612334556522529E-006;6.519975803207574E-006;2.312396121484775E-006;-3.100168271122046E-001;-4.159357110805507E-001;-3.100168271122046E-001;-4.159357110805507E-001;
8.659989979959920E+008;1.598839986321590E-001;5.575636005409661E-001;-5.616155808370444E-004;-1.884187884626688E-004;-7.246002678342070E-007;8.908293192744705E-007;-5.903632140172725E-004;-2.017539755254229E-004;-3.291655608375611E-006;-7.186112092046128E-007;-3.711214323750242E-001;-3.621586333123845E-001;-4.547361826427447E-006;-1.105320986445631E-006;2.672457356273002E-006;6.176789940861772E-006;2.188601690393299E-006;2.258465899518851E-006;2.350473924303475E-006;3.374571687574942E-006;9.845011574178970E-001;-1.986139401797097E-001;1.076353236496779E-005;3.379363652000890E-006;-5.616155808370444E-004;-1.884187884626688E-004;-4.547875246192672E-006;9.111162776825816E-006;1.414144241954282E-006;-1.342840779259166E-005;-3.711214323750242E-001;-3.621586333123845E-001;-3.711214323750242E-001;-3.621586333123845E-001;
